HMS Property ID,Dispose Date,Address Line1,Address Line2,City,County,Post Code,Locality1,Locality2,Locality3,Locality4,DwellingCode,post_preamble
KELSHS006300,NULL, Flat 63 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 63
KELSHS006400,NULL, Flat 64 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 64
KELSHS006500,NULL, Flat 65 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 65
KELSHS006600,NULL, Flat 66 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 66
KELSHS006700,NULL, Flat 67 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 67
KELSHS006800,NULL, Flat 68 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 68
KELSHS006900,NULL, Flat 69 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 69
KELSHS007000,NULL, Flat 70 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 70
KELSHS007100,NULL, Flat 71 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 71
KELSHS007200,NULL, Flat 72 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 72
KELSHS007300,NULL, Flat 73 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 73
KELSHS007400,NULL, Flat 74 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 74
KELSHS007500,NULL, Flat 75 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 75
KELSHS007600,NULL, Flat 76 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 76
KELSHS007700,NULL, Flat 77 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 77
KELSHS007800,NULL, Flat 78 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 78
KELSHS007900,NULL, Flat 79 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 79
KELSHS008000,NULL, Flat 80 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 80
KELSHS008100,NULL, Flat 81 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 81
KELSHS008200,NULL, Flat 82 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 82
KELSHS008300,NULL, Flat 83 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 83
KELSHS008400,NULL, Flat 84 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 84
KELSHS008500,NULL, Flat 85 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 85
KELSHS008600,NULL, Flat 86 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 86
KELSHS008700,NULL, Flat 87 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 87
KELSHS008800,NULL, Flat 88 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 88
KELSHS008900,NULL, Flat 89 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 89
KELSHS009000,NULL, Flat 90 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JL,IF ,231,,,3,Flat 90
KELSHS009100,NULL, Flat 91 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,Flat 91
KELSHS009200,NULL,92  Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,
KELSHS009300,NULL, Flat 93 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,Flat 93
KELSHS009400,NULL, Flat 94 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,Flat 94
KELSHS009500,NULL, Flat 95 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,Flat 95
KELSHS009600,NULL, Flat 96 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,Flat 96
KELSHS009700,NULL, Flat 97 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,Flat 97
KELSHS009800,NULL, Flat 98 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,Flat 98
KELSHS009900,NULL, Flat 99 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,Flat 99
KELSHS010000,NULL, Flat 100 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,Flat 100
KELSHS010100,NULL, Flat 101 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,Flat 101
KELSHS010200,NULL, Flat 102 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,Flat 102
KELSHS010300,NULL, Flat 103 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,Flat 103
KELSHS010400,NULL, Flat 104 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,Flat 104
KELSHS010500,NULL, Flat 105 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,Flat 105
KELSHS010600,NULL, Flat 106 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,Flat 106
KELSHS010700,NULL, Flat 107 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,Flat 107
KELSHS010800,NULL, Flat 108 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,Flat 108
KELSHS010900,NULL, Flat 109 Kelson House,Stewart Street,London                                            ,London                                            ,E14 3JN,IF ,231,,,3,Flat 109
